"id","name","n","m","directed"
874,"874",1174,1417,FALSE
875,"875",1174,1417,FALSE
876,"876",1174,1417,FALSE
877,"877",1174,1417,FALSE
878,"878",1174,1417,FALSE
879,"879",1174,1417,FALSE
880,"880",1174,1417,FALSE
881,"881",1174,1417,FALSE
882,"882",1174,1417,FALSE
883,"883",1174,1417,FALSE
884,"884",1174,1417,FALSE
885,"885",1174,1417,FALSE
886,"886",1174,1417,FALSE
887,"887",1174,1417,FALSE
888,"888",1174,1417,FALSE
889,"889",1174,1417,FALSE
890,"890",1174,1417,FALSE
891,"891",1174,1417,FALSE
892,"892",1174,1417,FALSE
893,"893",1174,1417,FALSE
894,"894",1174,1417,FALSE
895,"895",1174,1417,FALSE
896,"896",1174,1417,FALSE
897,"897",1174,1417,FALSE
898,"898",1174,1417,FALSE
899,"899",1174,1417,FALSE
900,"900",1174,1417,FALSE
901,"901",1174,1417,FALSE
902,"902",1174,1417,FALSE
903,"903",1174,1417,FALSE
904,"904",1174,1417,FALSE
905,"905",1174,1417,FALSE
906,"906",1174,1417,FALSE
907,"907",1174,1417,FALSE
908,"908",1174,1417,FALSE
909,"909",1174,1417,FALSE
910,"910",1174,1417,FALSE
911,"911",1174,1417,FALSE
912,"912",1174,1417,FALSE
913,"913",1174,1417,FALSE
914,"914",1174,1417,FALSE
915,"915",1174,1417,FALSE
916,"916",1174,1417,FALSE
917,"917",1174,1417,FALSE
918,"918",1174,1417,FALSE
919,"919",1174,1417,FALSE
920,"920",1174,1417,FALSE
921,"921",1174,1417,FALSE
922,"922",1174,1417,FALSE
923,"923",1174,1417,FALSE
924,"924",1174,1417,FALSE
925,"925",1174,1417,FALSE
926,"926",1174,1417,FALSE
927,"927",1174,1417,FALSE
928,"928",1174,1417,FALSE
929,"929",1174,1417,FALSE
930,"930",1174,1417,FALSE
931,"931",1174,1417,FALSE
932,"932",1174,1417,FALSE
933,"933",1174,1417,FALSE
934,"934",1174,1417,FALSE
935,"935",1174,1417,FALSE
936,"936",1174,1417,FALSE
937,"937",1174,1417,FALSE
938,"938",1174,1417,FALSE
939,"939",1174,1417,FALSE
940,"940",1174,1417,FALSE
941,"941",1174,1417,FALSE
942,"942",1174,1417,FALSE
943,"943",1174,1417,FALSE
944,"944",1174,1417,FALSE
945,"945",1174,1417,FALSE
946,"946",1174,1417,FALSE
947,"947",1174,1417,FALSE
948,"948",1174,1417,FALSE
949,"949",1174,1417,FALSE
950,"950",1174,1417,FALSE
951,"951",1174,1417,FALSE
952,"952",1174,1417,FALSE
953,"953",1174,1417,FALSE
954,"954",1174,1417,FALSE
955,"955",1174,1417,FALSE
956,"956",1174,1417,FALSE
957,"957",1174,1417,FALSE
958,"958",1174,1417,FALSE
959,"959",1174,1417,FALSE
960,"960",1174,1417,FALSE
961,"961",1174,1417,FALSE
962,"962",1174,1417,FALSE
963,"963",1174,1417,FALSE
964,"964",1174,1417,FALSE
965,"965",1174,1417,FALSE
966,"966",1174,1417,FALSE
967,"967",1174,1417,FALSE
968,"968",1174,1417,FALSE
969,"969",1174,1417,FALSE
970,"970",1174,1417,FALSE
971,"971",1174,1417,FALSE
972,"972",1174,1417,FALSE
973,"973",1174,1417,FALSE
974,"974",1174,1417,FALSE
975,"975",1174,1417,FALSE
976,"976",1174,1417,FALSE
977,"977",1174,1417,FALSE
978,"978",1174,1417,FALSE
979,"979",1174,1417,FALSE
980,"980",1174,1417,FALSE
981,"981",1174,1417,FALSE
982,"982",1174,1417,FALSE
983,"983",1174,1417,FALSE
984,"984",1174,1417,FALSE
985,"985",1174,1417,FALSE
986,"986",1174,1417,FALSE
987,"987",1174,1417,FALSE
988,"988",1174,1417,FALSE
989,"989",1174,1417,FALSE
990,"990",1174,1417,FALSE
991,"991",1174,1417,FALSE
992,"992",1174,1417,FALSE
993,"993",1174,1417,FALSE
994,"994",1174,1417,FALSE
995,"995",1174,1417,FALSE
996,"996",1174,1417,FALSE
997,"997",1174,1417,FALSE
998,"998",1174,1417,FALSE
999,"999",1174,1417,FALSE
1000,"1000",1174,1417,FALSE
1001,"1001",1174,1417,FALSE
1002,"1002",1174,1417,FALSE
1003,"1003",1174,1417,FALSE
1004,"1004",1174,1417,FALSE
1005,"1005",1174,1417,FALSE
1006,"1006",1174,1417,FALSE
1007,"1007",1174,1417,FALSE
1008,"1008",1174,1417,FALSE
1009,"1009",1174,1417,FALSE
1010,"1010",1174,1417,FALSE
1011,"1011",1174,1417,FALSE
1012,"1012",1174,1417,FALSE
1013,"1013",1174,1417,FALSE
1014,"1014",1174,1417,FALSE
1015,"1015",1174,1417,FALSE
1016,"1016",1174,1417,FALSE
1017,"1017",1174,1417,FALSE
1018,"1018",1174,1417,FALSE
1019,"1019",1174,1417,FALSE
1020,"1020",1174,1417,FALSE
1021,"1021",1174,1417,FALSE
1022,"1022",1174,1417,FALSE
1023,"1023",1174,1417,FALSE
1024,"1024",1174,1417,FALSE
1025,"1025",1174,1417,FALSE
1026,"1026",1174,1417,FALSE
1027,"1027",1174,1417,FALSE
1028,"1028",1174,1417,FALSE
1029,"1029",1174,1417,FALSE
1030,"1030",1174,1417,FALSE
1031,"1031",1174,1417,FALSE
1032,"1032",1174,1417,FALSE
1033,"1033",1174,1417,FALSE
1034,"1034",1174,1417,FALSE
1035,"1035",1174,1417,FALSE
1036,"1036",1174,1417,FALSE
1037,"1037",1174,1417,FALSE
1038,"1038",1174,1417,FALSE
1039,"1039",1174,1417,FALSE
1040,"1040",1174,1417,FALSE
1041,"1041",1174,1417,FALSE
1042,"1042",1174,1417,FALSE
1043,"1043",1174,1417,FALSE
1044,"1044",1174,1417,FALSE
1045,"1045",1174,1417,FALSE
1046,"1046",1174,1417,FALSE
1047,"1047",1174,1417,FALSE
1048,"1048",1174,1417,FALSE
1049,"1049",1174,1417,FALSE
1050,"1050",1174,1417,FALSE
1051,"1051",1174,1417,FALSE
1052,"1052",1174,1417,FALSE
1053,"1053",1174,1417,FALSE
1054,"1054",1174,1417,FALSE
1055,"1055",1174,1417,FALSE
1056,"1056",1174,1417,FALSE
1057,"1057",1174,1417,FALSE
1058,"1058",1174,1417,FALSE
1059,"1059",1174,1417,FALSE
1060,"1060",1174,1417,FALSE
1061,"1061",1174,1417,FALSE
1062,"1062",1174,1417,FALSE
1063,"1063",1174,1417,FALSE
1064,"1064",1174,1417,FALSE
1065,"1065",1174,1417,FALSE
1066,"1066",1174,1417,FALSE
1067,"1067",1174,1417,FALSE
1068,"1068",1174,1417,FALSE
1069,"1069",1174,1417,FALSE
1070,"1070",1174,1417,FALSE
1071,"1071",1174,1417,FALSE
1072,"1072",1174,1417,FALSE
1073,"1073",1174,1417,FALSE
1074,"1074",1174,1417,FALSE
1075,"1075",1174,1417,FALSE
1076,"1076",1174,1417,FALSE
1077,"1077",1174,1417,FALSE
1078,"1078",1174,1417,FALSE
1079,"1079",1174,1417,FALSE
1080,"1080",1174,1417,FALSE
1081,"1081",1174,1417,FALSE
1082,"1082",1174,1417,FALSE
1083,"1083",1174,1417,FALSE
1084,"1084",1174,1417,FALSE
1085,"1085",1174,1417,FALSE
1086,"1086",1174,1417,FALSE
1087,"1087",1174,1417,FALSE
1088,"1088",1174,1417,FALSE
1089,"1089",1174,1417,FALSE
1090,"1090",1174,1417,FALSE
1091,"1091",1174,1417,FALSE
1092,"1092",1174,1417,FALSE
1093,"1093",1174,1417,FALSE
1094,"1094",1174,1417,FALSE
1095,"1095",1174,1417,FALSE
1096,"1096",1174,1417,FALSE
1097,"1097",1174,1417,FALSE
1098,"1098",1174,1417,FALSE
1099,"1099",1174,1417,FALSE
1100,"1100",1174,1417,FALSE
1101,"1101",1174,1417,FALSE
1102,"1102",1174,1417,FALSE
1103,"1103",1174,1417,FALSE
1104,"1104",1174,1417,FALSE
1105,"1105",1174,1417,FALSE
1106,"1106",1174,1417,FALSE
1107,"1107",1174,1417,FALSE
1108,"1108",1174,1417,FALSE
1109,"1109",1174,1417,FALSE
1110,"1110",1174,1417,FALSE
1111,"1111",1174,1417,FALSE
1112,"1112",1174,1417,FALSE
1113,"1113",1174,1417,FALSE
1114,"1114",1174,1417,FALSE
1115,"1115",1174,1417,FALSE
1116,"1116",1174,1417,FALSE
1117,"1117",1174,1417,FALSE
1118,"1118",1174,1417,FALSE
1119,"1119",1174,1417,FALSE
1120,"1120",1174,1417,FALSE
1121,"1121",1174,1417,FALSE
1122,"1122",1174,1417,FALSE
1123,"1123",1174,1417,FALSE
1124,"1124",1174,1417,FALSE
1125,"1125",1174,1417,FALSE
1126,"1126",1174,1417,FALSE
1127,"1127",1174,1417,FALSE
1128,"1128",1174,1417,FALSE
1129,"1129",1174,1417,FALSE
1130,"1130",1174,1417,FALSE
1131,"1131",1174,1417,FALSE
1132,"1132",1174,1417,FALSE
1133,"1133",1174,1417,FALSE
1134,"1134",1174,1417,FALSE
1135,"1135",1174,1417,FALSE
1136,"1136",1174,1417,FALSE
1137,"1137",1174,1417,FALSE
1138,"1138",1174,1417,FALSE
1139,"1139",1174,1417,FALSE
1140,"1140",1174,1417,FALSE
1141,"1141",1174,1417,FALSE
1142,"1142",1174,1417,FALSE
1143,"1143",1174,1417,FALSE
1144,"1144",1174,1417,FALSE
1145,"1145",1174,1417,FALSE
1146,"1146",1174,1417,FALSE
1147,"1147",1174,1417,FALSE
1148,"1148",1174,1417,FALSE
1149,"1149",1174,1417,FALSE
1150,"1150",1174,1417,FALSE
1151,"1151",1174,1417,FALSE
1152,"1152",1174,1417,FALSE
1153,"1153",1174,1417,FALSE
1154,"1154",1174,1417,FALSE
1155,"1155",1174,1417,FALSE
1156,"1156",1174,1417,FALSE
1157,"1157",1174,1417,FALSE
1158,"1158",1174,1417,FALSE
1159,"1159",1174,1417,FALSE
1160,"1160",1174,1417,FALSE
1161,"1161",1174,1417,FALSE
1162,"1162",1174,1417,FALSE
1163,"1163",1174,1417,FALSE
1164,"1164",1174,1417,FALSE
1165,"1165",1174,1417,FALSE
1166,"1166",1174,1417,FALSE
1167,"1167",1174,1417,FALSE
1168,"1168",1174,1417,FALSE
1169,"1169",1174,1417,FALSE
1170,"1170",1174,1417,FALSE
1171,"1171",1174,1417,FALSE
1172,"1172",1174,1417,FALSE
1173,"1173",1174,1417,FALSE
1174,"1174",1174,1417,FALSE
